date,municipality_id,usage
2017-06-23 09:00:00,3,368
2017-06-23 09:00:00,4,624
2017-06-23 09:00:00,5,63
2017-06-23 09:00:00,6,635
2017-06-23 09:00:00,7,719
2017-06-23 09:00:00,8,475
2017-06-23 09:00:00,9,419
2017-06-23 10:00:00,0,358
2017-06-23 10:00:00,1,236
2017-06-23 10:00:00,2,316
2017-06-23 10:00:00,3,387
2017-06-23 10:00:00,4,689
2017-06-23 10:00:00,5,89
2017-06-23 10:00:00,6,689
2017-06-23 10:00:00,7,836
2017-06-23 10:00:00,8,586
2017-06-23 10:00:00,9,530
2017-06-23 11:00:00,0,490
2017-06-23 11:00:00,1,322
2017-06-23 11:00:00,2,311
2017-06-23 11:00:00,3,477
2017-06-23 11:00:00,4,815
2017-06-23 11:00:00,5,134
2017-06-23 11:00:00,6,711
2017-06-23 11:00:00,7,939
2017-06-23 11:00:00,8,664
2017-06-23 11:00:00,9,637
2017-06-23 12:00:00,0,535
2017-06-23 12:00:00,1,354
2017-06-23 12:00:00,2,313
2017-06-23 12:00:00,3,517
2017-06-23 12:00:00,4,863
2017-06-23 12:00:00,5,153
2017-06-23 12:00:00,6,738
2017-06-23 12:00:00,7,1002
2017-06-23 12:00:00,8,717
2017-06-23 12:00:00,9,698
2017-06-23 13:00:00,0,549
2017-06-23 13:00:00,1,354
2017-06-23 13:00:00,2,463
2017-06-23 13:00:00,3,549
2017-06-23 13:00:00,4,946
2017-06-23 13:00:00,5,224
2017-06-23 13:00:00,6,937
2017-06-23 13:00:00,7,1291
2017-06-23 13:00:00,8,801
2017-06-23 13:00:00,9,837
2017-06-23 14:00:00,0,514
2017-06-23 14:00:00,1,354
2017-06-23 14:00:00,2,512
2017-06-23 14:00:00,3,539
2017-06-23 14:00:00,4,943
2017-06-23 14:00:00,5,235
2017-06-23 14:00:00,6,979
2017-06-23 14:00:00,7,1369
2017-06-23 14:00:00,8,836
2017-06-23 14:00:00,9,866
2017-06-23 15:00:00,0,478
2017-06-23 15:00:00,1,350
2017-06-23 15:00:00,2,489
2017-06-23 15:00:00,3,528
2017-06-23 15:00:00,4,909
2017-06-23 15:00:00,5,224
2017-06-23 15:00:00,6,934
2017-06-23 15:00:00,7,1323
2017-06-23 15:00:00,8,833
2017-06-23 15:00:00,9,843
2017-06-23 16:00:00,0,400
2017-06-23 16:00:00,1,301
2017-06-23 16:00:00,2,432
2017-06-23 16:00:00,3,448
2017-06-23 16:00:00,4,756
2017-06-23 16:00:00,5,159
2017-06-23 16:00:00,6,815
2017-06-23 16:00:00,7,1107
2017-06-23 16:00:00,8,750
2017-06-23 16:00:00,9,684
2017-06-24 07:00:00,0,126
2017-06-24 07:00:00,1,61
2017-06-24 07:00:00,2,280
2017-06-24 07:00:00,3,572
2017-06-24 07:00:00,4,1015
2017-06-24 07:00:00,5,56
2017-06-24 07:00:00,6,582
2017-06-24 07:00:00,7,581
2017-06-24 07:00:00,8,475
2017-06-24 07:00:00,9,310
2017-06-24 08:00:00,0,198
2017-06-24 08:00:00,1,86
2017-06-24 08:00:00,2,321
2017-06-24 08:00:00,3,727
2017-06-24 08:00:00,4,1454
2017-06-24 08:00:00,5,64
2017-06-24 08:00:00,6,690
2017-06-24 08:00:00,7,670
2017-06-24 08:00:00,8,647
2017-06-24 08:00:00,9,358
2017-06-24 09:00:00,0,323
2017-06-24 09:00:00,1,154
2017-06-24 09:00:00,2,422
2017-06-24 09:00:00,3,1083
2017-06-24 09:00:00,4,2316
2017-06-24 09:00:00,5,96
2017-06-24 09:00:00,6,893
2017-06-24 09:00:00,7,898
2017-06-24 09:00:00,8,960
2017-06-24 09:00:00,9,485
2017-06-24 10:00:00,0,382
2017-06-24 10:00:00,1,182
2017-06-24 10:00:00,2,450
2017-06-24 10:00:00,3,1127
2017-06-24 10:00:00,4,2437
2017-06-24 10:00:00,5,123
2017-06-24 10:00:00,6,956
2017-06-24 10:00:00,7,967
2017-06-24 10:00:00,8,1032
2017-06-24 10:00:00,9,526
2017-06-24 11:00:00,0,480
2017-06-24 11:00:00,1,228
2017-06-24 11:00:00,2,474
2017-06-24 11:00:00,3,1180
2017-06-24 11:00:00,4,2553
2017-06-24 11:00:00,5,164
2017-06-24 11:00:00,6,1039
2017-06-24 11:00:00,7,1063
2017-06-24 11:00:00,8,1125
2017-06-24 11:00:00,9,598
2017-06-24 12:00:00,0,590
2017-06-24 12:00:00,1,308
2017-06-24 12:00:00,2,519
2017-06-24 12:00:00,3,1256
2017-06-24 12:00:00,4,2660
2017-06-24 12:00:00,5,207
2017-06-24 12:00:00,6,1122
2017-06-24 12:00:00,7,1213
2017-06-24 12:00:00,8,1241
2017-06-24 12:00:00,9,703
2017-06-24 13:00:00,0,587
2017-06-24 13:00:00,1,319
2017-06-24 13:00:00,2,521
2017-06-24 13:00:00,3,1254
2017-06-24 13:00:00,4,2652
2017-06-24 13:00:00,5,228
2017-06-24 13:00:00,6,1111
2017-06-24 13:00:00,7,1220
2017-06-24 13:00:00,8,1260
2017-06-24 13:00:00,9,715
2017-06-24 14:00:00,0,562
2017-06-24 14:00:00,1,308
2017-06-24 14:00:00,2,500
2017-06-24 14:00:00,3,1261
2017-06-24 14:00:00,4,2631
2017-06-24 14:00:00,5,224
2017-06-24 14:00:00,6,1079
2017-06-24 14:00:00,7,1192
2017-06-24 14:00:00,8,1265
2017-06-24 14:00:00,9,707
2017-06-24 15:00:00,0,485
2017-06-24 15:00:00,1,285
2017-06-24 15:00:00,2,479
2017-06-24 15:00:00,3,1205
2017-06-24 15:00:00,4,2471
2017-06-24 15:00:00,5,218
2017-06-24 15:00:00,6,1005
2017-06-24 15:00:00,7,1132
2017-06-24 15:00:00,8,1224
2017-06-24 15:00:00,9,662
2017-06-24 16:00:00,0,447
2017-06-24 16:00:00,1,272
2017-06-24 16:00:00,2,459
2017-06-24 16:00:00,3,1120
2017-06-24 16:00:00,4,2323
2017-06-24 16:00:00,5,201
2017-06-24 16:00:00,6,942
2017-06-24 16:00:00,7,1078
2017-06-24 16:00:00,8,1147
2017-06-24 16:00:00,9,628
2017-06-25 08:00:00,0,268
2017-06-25 08:00:00,1,142
2017-06-25 08:00:00,2,314
2017-06-25 08:00:00,3,674
2017-06-25 08:00:00,4,1380
2017-06-25 08:00:00,5,64
2017-06-25 08:00:00,6,721
2017-06-25 08:00:00,7,741
2017-06-25 08:00:00,8,721
2017-06-25 08:00:00,9,436
2017-06-25 09:00:00,0,431
2017-06-25 09:00:00,1,227
2017-06-25 09:00:00,2,453
2017-06-25 09:00:00,3,1074
2017-06-25 09:00:00,4,2402
2017-06-25 09:00:00,5,138
2017-06-25 09:00:00,6,1005
2017-06-25 09:00:00,7,1051
2017-06-25 09:00:00,8,1136
2017-06-25 09:00:00,9,607
2017-06-25 10:00:00,0,539
2017-06-25 10:00:00,1,272
2017-06-25 10:00:00,2,496
2017-06-25 10:00:00,3,1168
2017-06-25 10:00:00,4,2634
2017-06-25 10:00:00,5,211
2017-06-25 10:00:00,6,1126
2017-06-25 10:00:00,7,1168
2017-06-25 10:00:00,8,1265
2017-06-25 10:00:00,9,681
2017-06-25 11:00:00,0,605
2017-06-25 11:00:00,1,306
2017-06-25 11:00:00,2,525
2017-06-25 11:00:00,3,1199
2017-06-25 11:00:00,4,2684
2017-06-25 11:00:00,5,258
2017-06-25 11:00:00,6,1193
2017-06-25 11:00:00,7,1258
2017-06-25 11:00:00,8,1324
2017-06-25 11:00:00,9,742
2017-06-25 12:00:00,0,689
2017-06-25 12:00:00,1,353
2017-06-25 12:00:00,2,550
2017-06-25 12:00:00,3,1229
2017-06-25 12:00:00,4,2767
2017-06-25 12:00:00,5,312
2017-06-25 12:00:00,6,1258
2017-06-25 12:00:00,7,1345
2017-06-25 12:00:00,8,1403
2017-06-25 12:00:00,9,804
2017-06-25 13:00:00,0,689
2017-06-25 13:00:00,1,352
2017-06-25 13:00:00,2,586
2017-06-25 13:00:00,3,1253
2017-06-25 13:00:00,4,2797
2017-06-25 13:00:00,5,372
2017-06-25 13:00:00,6,1302
2017-06-25 13:00:00,7,1394
2017-06-25 13:00:00,8,1409
2017-06-25 13:00:00,9,817
2017-06-25 14:00:00,0,689
2017-06-25 14:00:00,1,355
2017-06-25 14:00:00,2,592
2017-06-25 14:00:00,3,1238
2017-06-25 14:00:00,4,2738
2017-06-25 14:00:00,5,374
2017-06-25 14:00:00,6,1291
2017-06-25 14:00:00,7,1399
2017-06-25 14:00:00,8,1409
2017-06-25 14:00:00,9,816
2017-06-25 15:00:00,0,652
2017-06-25 15:00:00,1,344
2017-06-25 15:00:00,2,586
2017-06-25 15:00:00,3,1218
2017-06-25 15:00:00,4,2655
2017-06-25 15:00:00,5,349
2017-06-25 15:00:00,6,1254
2017-06-25 15:00:00,7,1376
2017-06-25 15:00:00,8,1346
2017-06-25 15:00:00,9,799
2017-06-25 16:00:00,0,554
2017-06-25 16:00:00,1,271
2017-06-25 16:00:00,2,485
2017-06-25 16:00:00,3,960
2017-06-25 16:00:00,4,2082
2017-06-25 16:00:00,5,235
2017-06-25 16:00:00,6,1087
2017-06-25 16:00:00,7,1138
2017-06-25 16:00:00,8,1127
2017-06-25 16:00:00,9,662
2017-06-26 07:00:00,0,201
2017-06-26 07:00:00,1,130
2017-06-26 07:00:00,2,314
2017-06-26 07:00:00,3,568
2017-06-26 07:00:00,4,1062
2017-06-26 07:00:00,5,65
2017-06-26 07:00:00,6,644
2017-06-26 07:00:00,7,708
2017-06-26 07:00:00,8,573
2017-06-26 07:00:00,9,403
2017-06-26 08:00:00,0,332
2017-06-26 08:00:00,1,191
2017-06-26 08:00:00,2,399
2017-06-26 08:00:00,3,883
2017-06-26 08:00:00,4,1878
2017-06-26 08:00:00,5,79
2017-06-26 08:00:00,6,832
2017-06-26 08:00:00,7,901
2017-06-26 08:00:00,8,895
2017-06-26 08:00:00,9,511
2017-06-26 09:00:00,0,448
2017-06-26 09:00:00,1,265
2017-06-26 09:00:00,2,497
2017-06-26 09:00:00,3,1095
2017-06-26 09:00:00,4,2399
2017-06-26 09:00:00,5,117
2017-06-26 09:00:00,6,1006
2017-06-26 09:00:00,7,1121
2017-06-26 09:00:00,8,1136
2017-06-26 09:00:00,9,633
2017-06-26 10:00:00,0,579
2017-06-26 10:00:00,1,321
2017-06-26 10:00:00,2,549
2017-06-26 10:00:00,3,1176
2017-06-26 10:00:00,4,2610
2017-06-26 10:00:00,5,168
2017-06-26 10:00:00,6,1146
2017-06-26 10:00:00,7,1265
2017-06-26 10:00:00,8,1256
2017-06-26 10:00:00,9,725
2017-06-26 11:00:00,0,693
2017-06-26 11:00:00,1,350
2017-06-26 11:00:00,2,552
2017-06-26 11:00:00,3,1218
2017-06-26 11:00:00,4,2690
2017-06-26 11:00:00,5,207
2017-06-26 11:00:00,6,1243
2017-06-26 11:00:00,7,1312
2017-06-26 11:00:00,8,1343
2017-06-26 11:00:00,9,769
2017-06-26 12:00:00,0,832
2017-06-26 12:00:00,1,354
2017-06-26 12:00:00,2,593
2017-06-26 12:00:00,3,1254
2017-06-26 12:00:00,4,2726
2017-06-26 12:00:00,5,240
2017-06-26 12:00:00,6,1434
2017-06-26 12:00:00,7,1404
2017-06-26 12:00:00,8,1373
2017-06-26 12:00:00,9,820
2017-06-26 13:00:00,0,1093
2017-06-26 13:00:00,1,354
2017-06-26 13:00:00,2,623
2017-06-26 13:00:00,3,1277
2017-06-26 13:00:00,4,2761
2017-06-26 13:00:00,5,269
2017-06-26 13:00:00,6,1727
2017-06-26 13:00:00,7,1447
2017-06-26 13:00:00,8,1402
2017-06-26 13:00:00,9,835
2017-06-26 14:00:00,0,1157
2017-06-26 14:00:00,1,354
2017-06-26 14:00:00,2,610
2017-06-26 14:00:00,3,1275
2017-06-26 14:00:00,4,2738
2017-06-26 14:00:00,5,276
2017-06-26 14:00:00,6,1782
2017-06-26 14:00:00,7,1427
2017-06-26 14:00:00,8,1403
2017-06-26 14:00:00,9,826
2017-06-26 15:00:00,0,1115
2017-06-26 15:00:00,1,337
2017-06-26 15:00:00,2,593
2017-06-26 15:00:00,3,1212
2017-06-26 15:00:00,4,2567
2017-06-26 15:00:00,5,247
2017-06-26 15:00:00,6,1731
2017-06-26 15:00:00,7,1380
2017-06-26 15:00:00,8,1350
2017-06-26 15:00:00,9,796
2017-06-26 16:00:00,0,950
2017-06-26 16:00:00,1,292
2017-06-26 16:00:00,2,506
2017-06-26 16:00:00,3,968
2017-06-26 16:00:00,4,2106
2017-06-26 16:00:00,5,189
2017-06-26 16:00:00,6,1482
2017-06-26 16:00:00,7,1178
2017-06-26 16:00:00,8,1159
2017-06-26 16:00:00,9,681
2017-06-27 07:00:00,0,144
2017-06-27 07:00:00,1,82
2017-06-27 07:00:00,2,377
2017-06-27 07:00:00,3,585
2017-06-27 07:00:00,4,1077
2017-06-27 07:00:00,5,63
2017-06-27 07:00:00,6,724
2017-06-27 07:00:00,7,749
2017-06-27 07:00:00,8,570
2017-06-27 07:00:00,9,381
2017-06-27 08:00:00,0,367
2017-06-27 08:00:00,1,152
2017-06-27 08:00:00,2,461
2017-06-27 08:00:00,3,878
2017-06-27 08:00:00,4,1882
2017-06-27 08:00:00,5,78
2017-06-27 08:00:00,6,979
2017-06-27 08:00:00,7,930
2017-06-27 08:00:00,8,886
2017-06-27 08:00:00,9,478
2017-06-27 09:00:00,0,775
2017-06-27 09:00:00,1,211
2017-06-27 09:00:00,2,516
2017-06-27 09:00:00,3,1063
2017-06-27 09:00:00,4,2345
2017-06-27 09:00:00,5,111
2017-06-27 09:00:00,6,1405
2017-06-27 09:00:00,7,1081
2017-06-27 09:00:00,8,1059
2017-06-27 09:00:00,9,574
2017-06-27 10:00:00,0,1030
2017-06-27 10:00:00,1,255
2017-06-27 10:00:00,2,582
2017-06-27 10:00:00,3,1156
2017-06-27 10:00:00,4,2569
2017-06-27 10:00:00,5,169
2017-06-27 10:00:00,6,1703
2017-06-27 10:00:00,7,1237
2017-06-27 10:00:00,8,1179
2017-06-27 10:00:00,9,664
2017-06-27 11:00:00,0,1146
2017-06-27 11:00:00,1,305
2017-06-27 11:00:00,2,626
2017-06-27 11:00:00,3,1217
2017-06-27 11:00:00,4,2689
2017-06-27 11:00:00,5,216
2017-06-27 11:00:00,6,1823
2017-06-27 11:00:00,7,1350
2017-06-27 11:00:00,8,1296
2017-06-27 11:00:00,9,733
2017-06-27 12:00:00,0,1261
2017-06-27 12:00:00,1,350
2017-06-27 12:00:00,2,656
2017-06-27 12:00:00,3,1259
2017-06-27 12:00:00,4,2744
2017-06-27 12:00:00,5,256
2017-06-27 12:00:00,6,1920
2017-06-27 12:00:00,7,1460
2017-06-27 12:00:00,8,1376
2017-06-27 12:00:00,9,813
2017-06-27 13:00:00,0,1217
2017-06-27 13:00:00,1,354
2017-06-27 13:00:00,2,666
2017-06-27 13:00:00,3,1272
2017-06-27 13:00:00,4,2733
2017-06-27 13:00:00,5,288
2017-06-27 13:00:00,6,1894
2017-06-27 13:00:00,7,1490
2017-06-27 13:00:00,8,1394
2017-06-27 13:00:00,9,839
2017-06-27 14:00:00,0,1229
2017-06-27 14:00:00,1,354
2017-06-27 14:00:00,2,647
2017-06-27 14:00:00,3,1264
2017-06-27 14:00:00,4,2695
2017-06-27 14:00:00,5,289
2017-06-27 14:00:00,6,1884
2017-06-27 14:00:00,7,1477
2017-06-27 14:00:00,8,1372
2017-06-27 14:00:00,9,839
2017-06-27 15:00:00,0,1135
2017-06-27 15:00:00,1,336
2017-06-27 15:00:00,2,619
2017-06-27 15:00:00,3,1202
2017-06-27 15:00:00,4,2572
2017-06-27 15:00:00,5,272
2017-06-27 15:00:00,6,1766
2017-06-27 15:00:00,7,1410
2017-06-27 15:00:00,8,1309
2017-06-27 15:00:00,9,800
2017-06-27 16:00:00,0,985
2017-06-27 16:00:00,1,282
2017-06-27 16:00:00,2,538
2017-06-27 16:00:00,3,994
2017-06-27 16:00:00,4,2175
2017-06-27 16:00:00,5,234
2017-06-27 16:00:00,6,1569
2017-06-27 16:00:00,7,1226
2017-06-27 16:00:00,8,1151
2017-06-27 16:00:00,9,697
2017-06-28 08:00:00,0,310
2017-06-28 08:00:00,1,121
2017-06-28 08:00:00,2,406
2017-06-28 08:00:00,3,732
2017-06-28 08:00:00,4,1612
2017-06-28 08:00:00,5,78
2017-06-28 08:00:00,6,887
2017-06-28 08:00:00,7,830
2017-06-28 08:00:00,8,783
2017-06-28 08:00:00,9,433
2017-06-28 09:00:00,0,460
2017-06-28 09:00:00,1,161
2017-06-28 09:00:00,2,434
2017-06-28 09:00:00,3,844
2017-06-28 09:00:00,4,1869
2017-06-28 09:00:00,5,108
2017-06-28 09:00:00,6,1044
2017-06-28 09:00:00,7,922
2017-06-28 09:00:00,8,887
2017-06-28 09:00:00,9,497
2017-06-28 10:00:00,0,924
2017-06-28 10:00:00,1,241
2017-06-28 10:00:00,2,512
2017-06-28 10:00:00,3,1023
2017-06-28 10:00:00,4,2222
2017-06-28 10:00:00,5,205
2017-06-28 10:00:00,6,1523
2017-06-28 10:00:00,7,1123
2017-06-28 10:00:00,8,1096
2017-06-28 10:00:00,9,620
2017-06-28 11:00:00,0,985
2017-06-28 11:00:00,1,271
2017-06-28 11:00:00,2,534
2017-06-28 11:00:00,3,1040
2017-06-28 11:00:00,4,2244
2017-06-28 11:00:00,5,239
2017-06-28 11:00:00,6,1575
2017-06-28 11:00:00,7,1187
2017-06-28 11:00:00,8,1140
2017-06-28 11:00:00,9,662
2017-06-28 12:00:00,0,1091
2017-06-28 12:00:00,1,298
2017-06-28 12:00:00,2,565
2017-06-28 12:00:00,3,1079
2017-06-28 12:00:00,4,2308
2017-06-28 12:00:00,5,278
2017-06-28 12:00:00,6,1688
2017-06-28 12:00:00,7,1280
2017-06-28 12:00:00,8,1198
2017-06-28 12:00:00,9,724
2017-06-28 13:00:00,0,936
2017-06-28 13:00:00,1,334
2017-06-28 13:00:00,2,609
2017-06-28 13:00:00,3,1111
2017-06-28 13:00:00,4,2355
2017-06-28 13:00:00,5,284
2017-06-28 13:00:00,6,1551
2017-06-28 13:00:00,7,1384
2017-06-28 13:00:00,8,1251
2017-06-28 13:00:00,9,784
2017-06-28 14:00:00,0,1200
2017-06-28 14:00:00,1,344
2017-06-28 14:00:00,2,602
2017-06-28 14:00:00,3,1135
2017-06-28 14:00:00,4,2355
2017-06-28 14:00:00,5,305
2017-06-28 14:00:00,6,1781
2017-06-28 14:00:00,7,1387
2017-06-28 14:00:00,8,1258
2017-06-28 14:00:00,9,803
2017-06-28 15:00:00,0,1156
2017-06-28 15:00:00,1,346
2017-06-28 15:00:00,2,592
2017-06-28 15:00:00,3,1120
2017-06-28 15:00:00,4,2257
2017-06-28 15:00:00,5,291
2017-06-28 15:00:00,6,1724
2017-06-28 15:00:00,7,1374
2017-06-28 15:00:00,8,1235
2017-06-28 15:00:00,9,791
2017-06-28 16:00:00,0,1032
2017-06-28 16:00:00,1,310
2017-06-28 16:00:00,2,522
2017-06-28 16:00:00,3,987
2017-06-28 16:00:00,4,1971
2017-06-28 16:00:00,5,265
2017-06-28 16:00:00,6,1545
2017-06-28 16:00:00,7,1209
2017-06-28 16:00:00,8,1136
2017-06-28 16:00:00,9,696
2017-06-29 07:00:00,0,107
2017-06-29 07:00:00,1,88
2017-06-29 07:00:00,2,325
2017-06-29 07:00:00,3,267
2017-06-29 07:00:00,4,516
2017-06-29 07:00:00,5,60
2017-06-29 07:00:00,6,611
2017-06-29 07:00:00,7,676
2017-06-29 07:00:00,8,434
2017-06-29 07:00:00,9,360
2017-06-29 08:00:00,0,180
2017-06-29 08:00:00,1,104
2017-06-29 08:00:00,2,343
2017-06-29 08:00:00,3,352
2017-06-29 08:00:00,4,651
2017-06-29 08:00:00,5,75
2017-06-29 08:00:00,6,702
2017-06-29 08:00:00,7,731
2017-06-29 08:00:00,8,485
2017-06-29 08:00:00,9,397
2017-06-29 09:00:00,0,631
2017-06-29 09:00:00,1,174
2017-06-29 09:00:00,2,382
2017-06-29 09:00:00,3,449
2017-06-29 09:00:00,4,842
2017-06-29 09:00:00,5,133
2017-06-29 09:00:00,6,1128
2017-06-29 09:00:00,7,866
2017-06-29 09:00:00,8,582
2017-06-29 09:00:00,9,493
2017-06-29 10:00:00,0,926
2017-06-29 10:00:00,1,286
2017-06-29 10:00:00,2,411
2017-06-29 10:00:00,3,595
2017-06-29 10:00:00,4,1081
2017-06-29 10:00:00,5,222
2017-06-29 10:00:00,6,1347
2017-06-29 10:00:00,7,1052
2017-06-29 10:00:00,8,728
2017-06-29 10:00:00,9,650
2017-06-29 11:00:00,0,979
2017-06-29 11:00:00,1,318
2017-06-29 11:00:00,2,410
2017-06-29 11:00:00,3,640
2017-06-29 11:00:00,4,1136
2017-06-29 11:00:00,5,276
2017-06-29 11:00:00,6,1364
2017-06-29 11:00:00,7,1093
2017-06-29 11:00:00,8,760
2017-06-29 11:00:00,9,692
2017-06-29 12:00:00,0,1153
2017-06-29 12:00:00,1,354
2017-06-29 12:00:00,2,478
2017-06-29 12:00:00,3,784
2017-06-29 12:00:00,4,1352
2017-06-29 12:00:00,5,348
2017-06-29 12:00:00,6,1554
2017-06-29 12:00:00,7,1275
2017-06-29 12:00:00,8,869
2017-06-29 12:00:00,9,806
2017-06-29 13:00:00,0,1045
2017-06-29 13:00:00,1,354
2017-06-29 13:00:00,2,537
2017-06-29 13:00:00,3,831
2017-06-29 13:00:00,4,1429
2017-06-29 13:00:00,5,377
2017-06-29 13:00:00,6,1566
2017-06-29 13:00:00,7,1379
2017-06-29 13:00:00,8,920
2017-06-29 13:00:00,9,851
2017-06-29 14:00:00,0,1185
2017-06-29 14:00:00,1,354
2017-06-29 14:00:00,2,602
2017-06-29 14:00:00,3,879
2017-06-29 14:00:00,4,1479
2017-06-29 14:00:00,5,423
2017-06-29 14:00:00,6,1788
2017-06-29 14:00:00,7,1507
2017-06-29 14:00:00,8,969
2017-06-29 14:00:00,9,914
2017-06-29 15:00:00,0,1134
2017-06-29 15:00:00,1,354
2017-06-29 15:00:00,2,607
2017-06-29 15:00:00,3,864
2017-06-29 15:00:00,4,1460
2017-06-29 15:00:00,5,426
2017-06-29 15:00:00,6,1766
2017-06-29 15:00:00,7,1494
2017-06-29 15:00:00,8,972
2017-06-29 15:00:00,9,896
2017-06-29 16:00:00,0,1115
2017-06-29 16:00:00,1,338
2017-06-29 16:00:00,2,591
2017-06-29 16:00:00,3,749
2017-06-29 16:00:00,4,1274
2017-06-29 16:00:00,5,378
2017-06-29 16:00:00,6,1765
2017-06-29 16:00:00,7,1441
2017-06-29 16:00:00,8,965
2017-06-29 16:00:00,9,859
2017-06-30 07:00:00,0,90
2017-06-30 07:00:00,1,79
2017-06-30 07:00:00,2,346
2017-06-30 07:00:00,3,284
2017-06-30 07:00:00,4,535
2017-06-30 07:00:00,5,52
2017-06-30 07:00:00,6,666
2017-06-30 07:00:00,7,733
2017-06-30 07:00:00,8,454
2017-06-30 07:00:00,9,396
2017-06-30 08:00:00,0,195
2017-06-30 08:00:00,1,95
2017-06-30 08:00:00,2,347
2017-06-30 08:00:00,3,728
2017-06-30 08:00:00,4,1457
2017-06-30 08:00:00,5,67
2017-06-30 08:00:00,6,713
2017-06-30 08:00:00,7,739
2017-06-30 08:00:00,8,632
2017-06-30 08:00:00,9,408
2017-06-30 09:00:00,0,303
2017-06-30 09:00:00,1,154
2017-06-30 09:00:00,2,458
2017-06-30 09:00:00,3,1093
2017-06-30 09:00:00,4,2375
2017-06-30 09:00:00,5,101
2017-06-30 09:00:00,6,910
2017-06-30 09:00:00,7,930
2017-06-30 09:00:00,8,934
2017-06-30 09:00:00,9,481
2017-06-30 10:00:00,0,399
2017-06-30 10:00:00,1,212
2017-06-30 10:00:00,2,527
2017-06-30 10:00:00,3,1274
2017-06-30 10:00:00,4,2766
2017-06-30 10:00:00,5,138
2017-06-30 10:00:00,6,1043
2017-06-30 10:00:00,7,1096
2017-06-30 10:00:00,8,1108
2017-06-30 10:00:00,9,578
2017-06-30 11:00:00,0,467
2017-06-30 11:00:00,1,265
2017-06-30 11:00:00,2,553
2017-06-30 11:00:00,3,1320
2017-06-30 11:00:00,4,2913
2017-06-30 11:00:00,5,187
2017-06-30 11:00:00,6,1104
2017-06-30 11:00:00,7,1161
2017-06-30 11:00:00,8,1157
2017-06-30 11:00:00,9,617
2017-06-30 12:00:00,0,536
2017-06-30 12:00:00,1,275
2017-06-30 12:00:00,2,582
2017-06-30 12:00:00,3,1335
2017-06-30 12:00:00,4,2901
2017-06-30 12:00:00,5,208
2017-06-30 12:00:00,6,1147
2017-06-30 12:00:00,7,1226
2017-06-30 12:00:00,8,1226
2017-06-30 12:00:00,9,653
2017-06-30 13:00:00,0,1114
2017-06-30 13:00:00,1,327
2017-06-30 13:00:00,2,616
2017-06-30 13:00:00,3,1344
2017-06-30 13:00:00,4,2921
2017-06-30 13:00:00,5,210
2017-06-30 13:00:00,6,1435
2017-06-30 13:00:00,7,1269
2017-06-30 13:00:00,8,1239
2017-06-30 13:00:00,9,701
2017-06-30 14:00:00,0,1249
2017-06-30 14:00:00,1,334
2017-06-30 14:00:00,2,586
2017-06-30 14:00:00,3,1313
2017-06-30 14:00:00,4,2854
2017-06-30 14:00:00,5,194
2017-06-30 14:00:00,6,1558
2017-06-30 14:00:00,7,1248
2017-06-30 14:00:00,8,1236
2017-06-30 14:00:00,9,717
2017-06-30 15:00:00,0,1241
2017-06-30 15:00:00,1,339
2017-06-30 15:00:00,2,571
2017-06-30 15:00:00,3,1272
2017-06-30 15:00:00,4,2763
2017-06-30 15:00:00,5,169
2017-06-30 15:00:00,6,1548
2017-06-30 15:00:00,7,1209
2017-06-30 15:00:00,8,1195
2017-06-30 15:00:00,9,714
2017-06-30 16:00:00,0,362
2017-06-30 16:00:00,1,216
2017-06-30 16:00:00,2,504
2017-06-30 16:00:00,3,1158
2017-06-30 16:00:00,4,2455
2017-06-30 16:00:00,5,139
2017-06-30 16:00:00,6,958
2017-06-30 16:00:00,7,1064
2017-06-30 16:00:00,8,1082
2017-06-30 16:00:00,9,569
2017-07-01 08:00:00,0,228
2017-07-01 08:00:00,1,113
2017-07-01 08:00:00,2,361
2017-07-01 08:00:00,3,757
2017-07-01 08:00:00,4,1493
2017-07-01 08:00:00,5,63
2017-07-01 08:00:00,6,662
2017-07-01 08:00:00,7,676
2017-07-01 08:00:00,8,554
2017-07-01 08:00:00,9,324
2017-07-01 09:00:00,0,360
2017-07-01 09:00:00,1,164
2017-07-01 09:00:00,2,462
2017-07-01 09:00:00,3,1098
2017-07-01 09:00:00,4,2354
2017-07-01 09:00:00,5,100
2017-07-01 09:00:00,6,880
2017-07-01 09:00:00,7,878
2017-07-01 09:00:00,8,874
2017-07-01 09:00:00,9,425
2017-07-01 10:00:00,0,446
2017-07-01 10:00:00,1,231
2017-07-01 10:00:00,2,576
2017-07-01 10:00:00,3,1335
2017-07-01 10:00:00,4,2929
2017-07-01 10:00:00,5,172
2017-07-01 10:00:00,6,1055
2017-07-01 10:00:00,7,1117
2017-07-01 10:00:00,8,1118
2017-07-01 10:00:00,9,550
2017-07-01 11:00:00,0,509
2017-07-01 11:00:00,1,279
2017-07-01 11:00:00,2,619
2017-07-01 11:00:00,3,1406
2017-07-01 11:00:00,4,3113
2017-07-01 11:00:00,5,216
2017-07-01 11:00:00,6,1125
2017-07-01 11:00:00,7,1242
2017-07-01 11:00:00,8,1180
2017-07-01 11:00:00,9,632
2017-07-01 12:00:00,0,529
2017-07-01 12:00:00,1,288
2017-07-01 12:00:00,2,656
2017-07-01 12:00:00,3,1414
2017-07-01 12:00:00,4,3151
2017-07-01 12:00:00,5,253
2017-07-01 12:00:00,6,1184
2017-07-01 12:00:00,7,1297
